comment,num_of_likes,reply_count
I thought Godzilla destroyed the pyramids fews months ago,0,0
Waiting you again Egypt is full of many beautiful sites,0,0
Hello MRBeast,0,0
I bought a property in Egypt,0,0
Yes we r the we proudly built this,0,0
Send a drone in that crawl space in,0,0
Propgands at its been proven that these pyramids are MUCH older than This is just the Egyptians trying to reclaim the this is why they allowed a popular American to desecrate their because they are afraid of losing the credit for,0,0
wirtual internal ramp theory,0,0
Fans of demon slayer,0,0
I am from but I have not seen these Thank you for this beautiful I hope you extend the video to an hour or,0,0
You guys really are Indiana jones,0,0
Omg so cool love it,0,0
What do you mean the great there is only one great pyramid,0,0
Who is the drone,0,0
just swim into still water,0,0
Dear brothers and sisters Thanks for subs,0,0
This is littrelly the best video,0,0
If you can do the France caves gonnaa be wild,0,0
clearly not neither one body was found in also the little piramyds are more recent than the giants of so that people lose the capacity of building,0,0
Bro finna get a ancient curse,0,0
YK WHAT ELSE IS MASSIVE,0,0
bro send IP bro I want,0,0
Bro you are an enemy of turks,0,0
nolen think he is Indiana Jones,0,0
I bought A property in Egypt,0,0
rent a property in ahh vid,0,0
Bro the Super Bowl is garbage,0,0
So this is why u rented the pyramids,0,0
This video was learned a,0,0
Mrbest do you wont to buy me knife in Perfect video,0,0
I want fisttabels in Bangladesh Pless,0,0
I thought the drone at was a,0,0
The coolest video,0,0
How does he get all of this access,0,0
Ai generated ahh thunbnails,0,0
Who is afraid of not,0,0
We hope to see the next video about the Grand Egyptian Museum,0,0
You must see Luxor and,0,0
Welcome to Egypt dudes,0,0
History passed,0,0
will u marty me,0,0
This is,0,0
Great video love it,0,0
Easy Maths From basic to advanced,0,0
we are Egyptians,0,0
THIS IS,0,0
Welcome to,0,0
it really just goes all the way down there The,0,0
This is Masr this is Egypt,0,0
Professor Zahi Hawas I escribe to your brilliance,0,0
I think Mrbeast was there not only to visit and make a video on the piramids he was there to get a property in Egypt too,0,0
WONDERFUL,0,0
I see the Escribe button,0,0
Wooow it should to be hour awesome,0,0
this could be the best documentary,0,0
As a content creator I should visit pyramids in Egypt,0,0
a very nice video,0,0
Eddsword old Reference,0,0
we convinced X to let us do basically threw money at them of,0,0
that is crazy really,0,0
hey awesome stuff there i just subscribed,0,0
One of the Seven Wonders of the,0,0
That gold gone,0,0
I am going To payramids this year,0,0
The Egyptians are honored by your visit to I hope you have an enjoyable trip and an exciting Egypt has many historical and I hope you get the chance to visit,0,0
Thank you Visit Egypt again They are kind there,0,0
is he walking down so got me rolling on the,0,0
this video is the best video you do it,0,0
Thank you for this wonderful Hope you enjoyed your trip to,0,0
Proud to be Egyptian,0,0
Bro bought a property in Egypt,0,0
he say masive in min and in the vidio,0,0
Lol i saw this place on a vr tour,0,0
Welcome to Egypt bro,0,0
We NEED an extended version of this,0,0
Turkish Half,0,0
Did you just bought property in,0,0
Love From Bangladesh,0,0
Welcome in,0,0
Ohh Indiana beast,0,0
This episode is undoubtedly the strongest and You are in where civilization was born before history was,0,0
Back pain summed up in one video,0,0
Sudan has more pyramids than Egypt,0,0
Thanks for this unique adventure to highlight the greatness of our Pyramids and our beloved Egypt,0,0
How was it,0,0
This video proves that pyramids were not built by are were not built by We be able to built them even,0,0
Wow that was an exciting adventure who love exploring Next video in,0,0
Love From Bangladesh,0,0
Proof that money can buy anything,0,0
thats a still why,0,0
By far the greatest ever,0,0
The Jews built the pyramids,0,0
What a great Hope you guys had,0,0
I think he took the gold thing,0,0
proud of being Egyptian,0,0
Did he just say,0,0
First time seeing the inside of egypt,0,0
Incredible shocked,0,0
I wanna spray paint the pyramids,0,0
We need more of that,0,0
Mrbeast I love u,0,0
Have you seen MUMMY,0,0
I build that pyramid,0,0
They focused more on the toys and chocolates over the actual history and interesting stuff,0,0
brought Graham Hancock,0,0
The land of peace Egypt,0,0
im near the pyramids too and idk how i didnt see him,0,0
We want a next,0,0
jiwa explore genshin gue,0,0
The greatness of Egyptian and Egypt So proud to be Egyptian,0,0
zahi hawas in the sphinx part is in one of the english chapters as a part of the curriculum,0,0
May I ask where the Chinese subtitles for this video,0,0
Egyptian and so proud of,0,0
Power of money,0,0
but how are there modern,0,0
Egypt is the best,0,0
to HAHAHAHA,0,0
Get to Lebanon,0,0
Crazy that this is being uploaded while there are alien speculations out there,0,0
You were about to be trapped in Ementi,0,0
And you were shown in our news,0,0
This is the best video on I loved watching this,0,0
The best woudl have been a selfie from the,0,0
Bro payer for this vid,0,0
Are there any,0,0
THIS IS,0,0
Such a privilege to be egyptian Fantastic video,0,0
Welcome to,0,0
Gold is stealing the Egyptians,0,0
whatttttttt,0,0
telling the Minister of Tourism and Antiquities is insane,0,0
The hat is back,0,0
Welcome to Egypt,0,0
been escribe for years now,0,0
I am very excited to visit pyramids,0,0
These tasks are crazy,0,0
Nah cuz who let you rent that hella of a building,0,0
all I have to say,0,0
I Love this city piremed,0,0
so proud that Egyptian,0,0
I really really enjoy this I love so much the history and all of the Egyptian This is the best video of ever,0,0
sure this is the best video ever made,0,0
eating bacteria is,0,0
They pulled a president visiting while filming lmao,0,0
I love how Mrbeast bought the property in Egypt,0,0
I am I bought all your I love you so greetings from,0,0
amazing what you can do with,0,0
imagine booking a trip to egypt and the pyramids the main attraction being off limits for the entirety of the trip,0,0
one of the best videos ever,0,0
an honor to be Egyption,0,0
Pls try the ancient maya,0,0
all I have to say,0,0
still water,0,0
Best video ever and,0,0
is the still water,0,0
Welcome to Egypt,0,0
If you can build a pyramid you do anything Great Pyramids Great Egyptians Great Egypt,0,0
The pyramids have to be more than mere,0,0
It is clear that our beautiful Egypt is much deeper and more beautiful than it appears to,0,0
You need to collab with the outdoor boys,0,0
Yalla means come on,0,0
yo bro next time spend hours underwater,0,0
Next do the maya ones pls,0,0
Amazing I want to do that,0,0
salute to the,0,0
how did he get so far in Dang,0,0
A group of youtubers get UNRESTRICTED ACCESS TO THE This is Archeologists must be absolutely losing their mind at Incredible,0,0
pyramids arent this is a preconception from old the tombs are in the valley of the,0,0
very you can bring more people to do more adventures,0,0
Egyptian from Giza and I am proud to welcome you in Egypt,0,0
I am an Egyptian So welcome mrbeast to make video for us thank,0,0
about to escribe so hard,0,0
Egyptian I seen this before,0,0
I think you should do a video of all the pyramids,0,0
but i already took,0,0
Great video and there are more and more in Egypt to discover,0,0
someday i will explore the world too,0,0
Thanks for,0,0
Pyramid are definitely not made by ancient egyptians,0,0
Iran is the oldest civilization on with historical monuments in every corner of its,0,0
where is escribe,0,0
i bought a property in Egypt,0,0
if u have money you can do anything in this,0,0
Chanler is the goat,0,0
learned and enjoyed alotttt,0,0
Not Older than Not built by slaves dragging stones into Open your eyes,0,0
Made history,0,0
from Egypt,0,0
Proud of being Egyptian,0,0
A decoy chamber is absurd nonsense,0,0
WOW I LOVE IT,0,0
This is how to film a video about so cool,0,0
your videos are educational and also enjoyable,0,0
It only just leaves me questioning more,0,0
I got swarms for Christmas,0,0
we are the,0,0
Love from home,0,0
Welcome to the land of Egypt mother of this world,0,0
wooooo the bestttt,0,0
they were mainly tombs for I mean all that work for just,0,0
look that in AC origins,0,0
still water,0,0
Mrbeast can do it only in this type Most adventure ful video on pyramid wow,0,0
welcome to egypt and pyramids,0,0
getting anxiety watching this,0,0
As a I absolutely enjoyed this video,0,0
Stamp of The group of the builders of the great pyramids Group Friends of King Khofu,0,0
Nolan I love,0,0
i could probsbly enter the underworld shaft,0,0
money is money,0,0
Comes to Mali,0,0
Welcome,0,0
Egyptian proud,0,0
This was a lot of surprised and thankful that they let you record all this so we could take a look into the restricted,0,0
Proud,0,0
from Egyption,0,0
Finally I subscribed to you say thanks,0,0
Egyptian and this is the first time to see this magical footage inside our thank you for this effort and you are welcome any time in Egypt,0,0
Proud to be Egyptian,0,0
Someone was playing way too much Indiana Jones and the Great Circle,0,0
Why I see swarm lab in Thailand,0,0
deff stealing that gold,0,0
Egypt is come before history,0,0
I thank you for showing me this thank you so much,0,0
prophecy,0,0
Can you do this,0,0
come to egypt,0,0
Allah is One,0,0
a burial chamber with no writings on the,0,0
how did yall film this without no turist appearing on the video,0,0
Touthancamon,0,0
thanks for the new,0,0
THIS WAS THE MOST EPIC VIDEO,0,0
spending hours inside the pyramids,0,0
So spending days and hours the the Egypt pyramid,0,0
I f Time for some History for Granite videos,0,0
Still water,0,0
Water inside the pyramid but the video is so catchy on guys,0,0
this water harmful because it is not,0,0
This is insane,0,0
Wah bhai adventure,0,0
That pryrid pre dates ancient Egypt,0,0
bro where wss this video before history class been peakk,0,0
Are there any,0,0
Cool,0,0
More exciting than all those TV out,0,0
How you manage oxygen their inside,0,0
Amazing Congratulations,0,0
Try exploring Borobudur temple in Indonesia,0,0
Wow excellent,0,0
I wonder how much this cost,0,0
He is not,0,0
And defeated Allah Hu,0,0
This has to be your best amazing,0,0
Can i chance in your,0,0
an Egyptian,0,0
WE SAW A VIDEO IN THE PYRAMIDS BEFORE GTA,0,0
if The story of that wall with animation continues love to watch,0,0
As an I am very proud to be part of this,0,0
Great video beast,0,0
Quite shitting on it pisses me,0,0
I just had one really big doubt this still water would have brain eating,0,0
Jokes on you been in the great pyramids long ago in Assasins Creed Origins,0,0
Love from Bangladesh so Awesome,0,0
Have the safe pleas,0,0
Still,0,0
There is no way we got mrbeast collaborating with a government before GTA,0,0
This is insane,0,0
Big brother Piz help,0,0
Bro is motivated by Amenti,0,0
Welcome to the mother of the world,0,0
Naa aliens made it humans move ton lime stone,0,0
I can see now money talks xd,0,0
in Egypt plz let me make a video with you,0,0
want you to visit the archaeological monuments in,0,0
Ds video is,0,0
As an so proud of our ancient history,0,0
How much did they get,0,0
Here is here is civilization and history,0,0
Bro got vip Illuminati tickets for the squad,0,0
I think this skeleton is not of egyptian person because it decays after some years,0,0
going to find that golden,0,0
not a a power,0,0
any transformers rotf fans,0,0
Extended cut,0,0
Proudly one of the descendants of the,0,0
The coolest video ever made This is Egypt,0,0
and this is the first time to see,0,0
one of,0,0
No mummies found in any pyramide,0,0
hands off to cameraman bro must have struggled them all boys great work dude,0,0
Shout out to the cameraman who goes through uncharted territory before the guys,0,0
this reminds me of jjba,0,0
I am aceh,0,0
Bro the video was funny Escribe Its Its,0,0
Mrbeast,0,0
Zahee goated fr,0,0
Palestine is free from the sea to the river,0,0
not it still more beautiful places in We are honored by your presence in Thank you very,0,0
I took what you put under ground,0,0
This is Crezy,0,0
Seriously this is i wished to see more,0,0
Woooooooooooow Egyptian,0,0
Pyramids are overrated,0,0
You should check what did Edward,0,0
What about space painting in,0,0
we think cool to put a few stones on top of each other and build a Look at the structures of years they are,0,0
This is proud and happy to be Egyptian,0,0
what aliens would,0,0
